id,name,company,location,skills,description,url
1134414,Orientador a Laboral Freelance Remoto,Ironhack,"Madrid, Madrid, Comunidad de Madrid, España","design, react, consulting, technical, dev, web dev, javascript, css, html, exec, senior, junior, sys admin, engineer, digital nomad, teaching","# About the Gig Actualmente buscamos Orientadores/as - Mentores/as de Empleabilidad dinámicos, con talento y experiencia para apoyar a los estudiantes de los bootcamps de uno de nuestros clientes. Buscamos profesionales apasionados por el desarrollo profesional, la inserción laboral y el crecimiento personal, que tengan un fuerte deseo de guiar a los estudiantes en su preparación para acceder a nuevas oportunidades e incorporarse con éxito al mercado laboral actual. Responsabilidades principales: Guía y acompañamiento: Orientar a los estudiantes del curso para que alcancen sus objetivos profesionales y de empleabilidad. Supervisión diaria: Mentorizar el progreso de los alumnos en su búsqueda de empleo y en el desarrollo de competencias. Coordinación interna: Traspasar conocimientos semanalmente entre los miembros del equipo educativo para asegurar la alineación del programa. Gestión académica: Supervisar la experiencia integral de inserción laboral y académica dentro del Bootcamp. Feedback continuo: Proporcionar informes semanales al equipo sobre la evolución, necesidades y motivación de los alumnos. # Community Building Fomentar el sentido de comunidad y participar activamente en la experiencia diaria del estudiante. Facilitar un entorno de apoyo, enérgico y colaborativa que perdure mucho más allá de la finalización del curso. # Requirements Educación: Titulación universitaria en Psicología, Pedagogía, Relaciones Laborales, Recursos Humanos, Administración de Empresas, Educación o campos relacionados. Experiencia sectorial: Experiencia profesional en orientación laboral, consultoría de talento, recursos humanos, departamentos de empleabilidad o gestión de carreras profesionales. Experiencia formativa: Experiencia previa brindando apoyo formativo, tutorías, mentorías o asesoramiento de carrera. Perfil: Fuerte interés en el desarrollo del talento, la formación continua y las nuevas tendencias del mercado de trabajo. Habilidades: Excelentes competencias interpersonales y de comunicación. Metodología: Capacidad para dar soporte tanto en actividades de aprendizaje síncronas (en vivo) como asíncronas. Idiomas: Fluidez nativa o bilingüe en español (el bootcamp se imparte íntegramente en este idioma). Valorables: Experiencia trabajando con adultos, bootcamps o programas de formación laboral y profesional. # About the Position Puesto: Orientador/a (Career Advisor / Mentor) Fechas Del 18 de septiembre al 27 de noviembre, solo los viernes. Horario: Viernes (9:00 - 14:00 y de 15:00 - 16:30h) — Sesiones síncronas individuales Idioma Español",https://remoteOK.com/remote-jobs/remote-orientador-a-laboral-freelance-remoto-ironhack-1134414
1134363,Executive Assistant,EfficientAide,"California, California, United States","design, customer support, dev, marketing, travel, exec, finance, ops, sales, medical, ads, ecommerce, digital nomad, coordinator, strategy, web dev, speech, education, content writing, stats, recruiter, social media, virtual assistant, amazon, game dev, cloud, engineer, full time","*Please note that this job is not for EfficientAide. It's for our client who is based in California. This is a full-time, remote role. WHO WE ARE Our client is a leading creative technology agency that builds what's next. Since 2008, they have partnered with the world's most ambitious brands to transform breakthrough technology into extraordinary human experiences, delivering end-to-end digital transformation for companies including Google, Amazon, and Meta. Enterprise Digital: Architecting seamless digital ecosystems that simplify complexity and drive measurable impact Product Innovation: Building scalable platforms and products that identify and seize emerging technology opportunities Experiential/Immersive: Creating cross-media experiences that blend digital, social, AI, and physical spaces Applied AI: Transforming AI from a tool into the infrastructure for business evolution, powering smarter decision-making and game-changing innovation THE ROLE Our client is seeking a highly organized, proactive, and tech-savvy Executive Assistant to provide comprehensive support to their leadership team. This person will primarily serve as the right-hand partner to the COO, with calendar and travel management support for the CEO and CTO. The ideal candidate is fully self-sufficient, thinks ahead before being asked, and clears obstacles before they become problems. WHAT SUCCESS LOOKS LIKE This role has seen turnover due to a lack of proactivity and self-direction. The person who thrives here does not wait to be told what to do. They anticipate needs, own their work end-to-end, and bring calm, organized energy to a fast-paced leadership team. Thick skin and a low-ego approach to supporting executives is essential. EXECUTIVE SUPPORT Proactively manage complex calendars and schedule meetings across multiple time zones for the CEO, CTO, and COO Serve as a true right-hand partner to the COO, anticipating needs and removing obstacles before they arise Act as a central communication hub across email, Slack, and shared calendars Leverage AI-powered tools (Superhuman, Fyxer, or similar) to draft, refine, and manage email correspondence efficiently Process and oversee expense reports within our ERP, including receipt forwarding and inbox rules for streamlined submission Manage all aspects of domestic and occasional international travel, including flights, accommodations, and ground transportation (note: travel for this role is minimal, with one annual team gathering in Los Angeles) Prepare and edit professional communications, presentations, and documents with exceptional attention to detail PROJECT AND TASK MANAGEMENT Take full ownership of assigned tasks and projects, driving them to completion with minimal oversight Manage and prioritize a fluctuating workload, surfacing urgent items to leadership proactively Maintain comprehensive to-do lists for executives, ensuring nothing falls through the cracks Lead special projects as needed, such as auditing projects on Google Cloud Platform (GCP) and coordinating across teams to gather and consolidate information Conduct focused research to support strategic initiatives, including emerging areas like prompt engineering and AI tooling GENERAL ADMINISTRATION Monitor executive inboxes, flag urgent items, and ensure timely responses Provide comprehensive administrative support to maintain smooth daily operations Assist with the coordination of company events and People Operations logistics WHAT YOU WILL NEED TO SUCCEED Proven experience supporting multiple executives in a fast-paced, high-accountability environment Exceptional organizational skills with the ability to prioritize effectively and meet deadlines without hand-holding Native proficiency with AI-powered tools (Superhuman, Fyxer, or similar) to multiply your own efficiency Advanced expertise in calendar management and meeting scheduling across platforms Experience with enterprise expense systems, preferably Maconomy Advanced proficiency in Google Workspace Excellent written and verbal communication skills with a sharp eye for detail Proactive, resourceful problem-solver with a strong sense of ownership and accountability Ability to handle highly confidential information with discretion and professionalism Strong interpersonal skills and the ability to build trust quickly with diverse stakeholders Travel booking and itinerary management experience EQUIPMENT Left Field Labs will provide a MacBook. This is a fully remote role with core hours aligned to Pacific Time, Monday through Friday, 9:00 AM to 5:00 PM. OUR VALUES We hire for skill and retain for culture. The person who thrives here will see themselves in these commitments: Empathetic We seek to understand and share perspectives to have the most impact. Authentic We are honest and candid with one another. Relentless We step up to challenges and prioritize action. Do the Right Thing We fight for what's right to achieve our goals. Voracious Learners We have an insatiable appetite to learn, grow, and evolve. COMPENSATION AND BENEFITS The hourly range for this role is $32.00 to $45.00, dependent on experience, qualifications, and geographic location. Left Field Labs offers a comprehensive benefits package including: Flexible time off, observed holidays, and a birthday floating holiday Remote-first environment with an internet stipend Medical, dental, and vision coverage with significant employer contribution Paid parental leave and a 401(k) matching program Education stipend and Employee Assistance Program Basic life and AD&D insurance, referral bonuses, and provider Marketplace discounts",https://remoteOK.com/remote-jobs/remote-executive-assistant-efficientaide-1134363
1134357,Data Scientist,New Flyer,"Winnipeg, Winnipeg, Manitoba, Canada","design, python, education, customer support, testing, cloud, exec, data science, stats, medical, engineer, digital nomad","New Flyer is North America's heavy-duty transit bus leader and offers the most advanced product line under the Xcelsior® and Xcelsior CHARGE® brands. It also offers infrastructure development through NFI Infrastructure Solutions™, a service dedicated to providing safe, sustainable, and reliable charging and mobility solutions. Further information is available at www.newflyer.com. POSITION SUMMARY: The position is coordination of business value added projects including the design, testing, documentation, training and implementation of customized business solutions to meet the requirements of processes associated with our ERP and related business systems. WHAT YOU WILL DO: Work with various ERP and IOT data sources to Build interactive and dynamic Power BI dashboards for data storytelling and stakeholder decision support Design and develop machine learning models and predictive analytics solutions using data sourced from Snowflake Perform data exploration, statistical analysis, and feature engineering to support AI initiatives Collaborate with data engineering teams to ensure robust data pipelines Contribute to the development of AI-driven tools and frameworks within the organization Evaluate model performance and retrain as needed to adapt to evolving data Participate in cross-functional projects involving manufacturing, quality, supply chain and engineering Update training, and documentation Deliver user training to operating groups as required Other duties as assigned WHAT YOU NEED TO BE SUCCESSFUL: Post-secondary education in a Business or STEM field, or an equivalent combination of education and relevant work experience Any combination of training and/or certifications in Data Science, Statistics, and Artificial Intelligence (AI) 2+ years of experience in a data science, AI, or advanced analytics role Strong proficiency with SQL (preferably in Snowflake), Python, and PowerBi Solid understanding of machine learning algorithms, model evaluation, and AI workflows Experience building end to end models and integrating them into business processes Deep knowledge of data warehousing concepts and cloud-based data platforms (Snowflake and Fabric preferred) Wage Range: $80,000 - $95,000 WHY JOIN OUR TEAM: Competitive Wages Extended Health Benefits Paid Holidays Pension Plan A continuous learning environment Ability to advance your career with a growing company Ongoing employee development through a variety of in-house training initiatives along with tuition subsidies for courses at outside institutions OUR WHY: We exist to move people. Our mission is to design and deliver exceptional transportation solutions that are safe, accessible, e­fficient and reliable. NFI Group is a leading independent global bus manufacturer providing a comprehensive suite of mass transportation solutions. News and information are available at www.nfigroup.com, www.newflyer.com, www.mcicoach.com, www.arbocsv.com, www.alexander-dennis.com, www.carfaircomposites.com and www.nfi.parts.com",https://remoteOK.com/remote-jobs/remote-data-scientist-new-flyer-1134357
1134361,Event Planning Assistant,Professional Travel Planners LLC,"California, California, United States","design, customer support, dev, marketing, travel, exec, finance, ops, sales, medical, ads, ecommerce, digital nomad, coordinator, strategy, web dev, speech, education, content writing, stats, recruiter, social media, virtual assistant","Position Overview We are looking for a highly organized and detail-oriented Event Planning Assistant to support the coordination of events and related arrangements. This role involves assisting with planning logistics, managing schedules, and ensuring all details are handled smoothly from initial planning through completion. This is a fully remote position ideal for individuals who enjoy organization, coordination, and working behind the scenes to bring events together successfully. Key Responsibilities Assist with coordinating event details, timelines, and scheduling Support the planning process by organizing logistics and tracking tasks Communicate with clients to gather information and confirm details Maintain accurate records of event plans and updates Provide timely follow-ups and confirmations Ensure all elements of the event process are aligned and executed efficiently Qualifications Strong organizational and multitasking skills Excellent communication and attention to detail Ability to work independently in a remote environment Reliable, responsive, and deadline-focused Comfortable using online tools and scheduling platforms Preferred (Not Required) Experience in event planning, coordination, customer service, or administrative roles Interest in events, hospitality, or travel-related services What We Offer Flexible remote work environment Structured onboarding and ongoing support Opportunities for growth based on performance Collaborative and supportive team setting Work Environment This is a remote role requiring a dependable internet connection and the ability to manage tasks efficiently in a virtual workspace. Apply Today If you enjoy organizing details, supporting event execution, and working in a flexible remote setting, we encourage you to apply. We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses and identifying potential inconsistencies or verification signals in application materials based on available information. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.",https://remoteOK.com/remote-jobs/remote-event-planning-assistant-professional-travel-planners-llc-1134361
1134467,Custodian,"KBR, Inc.","Alice Springs,","infosec, education, technical, customer support, exec, ops, excel, sys admin, medical, engineer","Title: Custodian Belong. Connect. Grow. with KBR! KBR's National Security Solutions team provides high-end engineering and advanced technology solutions to our customers in the intelligence and national security communities. In this position, your work will have a profound impact on the country's most critical role – protecting our national security. Why Join Us? Innovative Projects: KBR's work is at the forefront of engineering, logistics, operations, science, program management, mission IT and cybersecurity solutions. Collaborative Environment: Be part of a dynamic team that thrives on collaboration and innovation, fostering a supportive and intellectually stimulating workplace. Impactful Work: Your contributions will be pivotal in designing and optimizing defense systems that ensure national security and shape the future of space defense. This is a contingent position based upon contract award Who We Are KBR Government Solutions delivers full life cycle professional and technical solutions that improve operational readiness and drive innovation. Our solutions help ensure mission success on land, air, sea, space and cyberspace for the Department of Defense, Intelligence Community, NASA and other federal agencies. KBR's areas of expertise include engineering, logistics, operations, science, program management, mission IT and cybersecurity. KBR strives to create a safer, more secure and sustainable world by bringing together the best and brightest to deliver technologies and solutions that help our customers accomplish their most critical missions and objectives. The Mission Ahead This role is with KBR's Government Solutions U.S. division. At KBR Government Solutions, we don't just envision a world that's safer, more secure, and sustainable - we create it. Our legacy of delivering advanced full life cycle professional and technical solutions is matched only by our commitment to operational readiness and innovation. As stewards of critical missions for the Department of Defense, Intelligence Community, NASA, and other key federal entities, we excel in engineering, logistics, operations, science, program management, mission IT, and cybersecurity. United in our quest for excellence, KBR stands at the vanguard, ready to transform possibilities into impactful realities for a better tomorrow. Who You Are You're a dependable and hardworking Custodian with a strong commitment to maintaining clean, safe, and well-organized environments. Skilled in performing routine cleaning tasks, managing supplies, and addressing maintenance needs, you take pride in ensuring spaces are welcoming and functional. Your attention to detail, efficiency, and adherence to safety protocols make you a trusted professional in your field. At KBR, you bring dedication, reliability, and a positive attitude to every task. Known for your ability to work independently and as part of a team, you play an essential role in creating environments that support operational success. Your commitment to excellence aligns with KBR's mission of delivering innovative and reliable solutions for critical operations. What You'll Do In the role of Custodian , your duties will include: Maintains adequate materials, supplies and equipment to work locations, replenishing inventory as needed. May perform a wide range of clean-up and housekeeping activities as needed. Observes, follows, and enforces all safety rules and procedures, including wearing required personal safety equipment. Performs other duties and activities as directed by facility management or others. Requirements: Must be a US or Australian citizen Must Possess an active US Top Secret/SCI or AUS PV Clearance. Requires High School graduation or equivalent and 5 years of janitorial or housekeeping experience. Desired Qualifications: Certificate in Health Support Services Certificate Hospitality Possess a Driver's license White Card Hygiene (Food Handling) Health Safety Representative Training This role will be located in Alice Springs, at a 4,400-acre facility with approximately 687,000 square feet of mission and support space. This position is expected to be onsite 100%. Ready to Make a Difference? If you're excited about making a significant impact in the field of space defense and working on projects that matter, we encourage you to apply and join our team at KBR. Let's shape the future together KBR Benefits KBR offers a selection of competitive lifestyle benefits which could include 401K plan with company match, medical, dental, vision, life insurance, AD&D, flexible spending account, disability, paid time off, or flexible work schedule. We support career advancement through professional training and development. #SF Belong, Connect and Grow at KBR At KBR, we are passionate about our people and our Zero Harm culture. These inform all that we do and are at the heart of our commitment to, and ongoing journey toward being a People First company. That commitment is central to our team of team's philosophy and fosters an environment where everyone can Belong, Connect and Grow. We Deliver – Together. KBR is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, disability, sex, sexual orientation, gender identity or expression, age, national origin, veteran status, genetic information, union status and/or beliefs, or any other characteristic protected by federal, state, or local law.",https://remoteOK.com/remote-jobs/remote-custodian-kbr-inc-1134467
1134362,Vice President of Operations,Avery Dennison,"Mentor, Mentor, Ohio, United States","design, customer support, dev, marketing, travel, exec, finance, ops, sales, medical, ads, ecommerce, digital nomad, coordinator, strategy, web dev, speech, education, content writing, stats, recruiter, social media, virtual assistant","Avery Dennison Corporation (NYSE: AVY) is a global materials science and digital identification solutions company. We are Making Possible™ products and solutions that help advance the industries we serve, providing branding and information solutions that optimize labor and supply chain efficiency, reduce waste and mitigate loss, advance sustainability, circularity and transparency and better connect brands and consumers. We design and develop labeling and functional materials, radio-frequency identification (RFID) inlays and tags, software applications that connect the physical and digital and offerings that enhance branded packaging and carry or display information that improves the customer experience. Serving industries worldwide — including home and personal care, apparel, general retail, e-commerce, logistics, food and grocery, pharmaceuticals and automotive — we employ approximately 35,000 employees in more than 50 countries. Our reported sales in 2025 were $8.9 billion. Learn more at www.averydennison.com. Our Vestcom Business is the industry leader in technology-driven shelf-edge solutions for Retailers and CPGs. Our data-integrated media solutions drive sales and loyalty, engaging shoppers where it matters most – the point of decision. Our patented innovation has been trusted by top retailers for more than 30 years to drive productivity and profitable growth. At Avery Dennison, some of the great benefits we provide are: Health & wellness benefits starting on day 1 of employment Paid parental leave 401K eligibility Tuition reimbursement Employee Assistance Program eligibility / Health Advocate Paid vacation and paid holidays Job Description This is a unique opportunity to join our Vestcom leadership team as the Vice President of Operations. This role provides the strategic direction and vision to the Operations functions and customer experience teams. The ideal candidate will drive excellence across the operations organization with a focus on on-time delivery of high-quality products. They will also support and drive actions for a culture of safety and employee engagement. This role reports directly to the VP & General Manager of Vestcom. Key Areas of Responsibility Represent the Operations, Supply Chain, Machine group and Customer Experience functions on the Vestom Leadership team. Accountable for on time and in full delivery, year-to-year improvement of business operations results: financial, quality, service, safety, employee engagement, inventory, organizational development; responsible for long-term capabilities of operations capacity, organization, skills, etc. Lead the function to meeting or exceeding all financial and operational goals & KPI's Implement world-class practices to drive capabilities to world-class levels. Maintain organizational focus on environmental, health and safety Develop and maintain strategic relationships with inside and outside organizations to bring leading edge improvements into our manufacturing processes. Manage change to link the organization to market and customer needs. Support innovation through technology, service and culture Maintain a culture that embraces a safety-first mentality with employee engagement with trust, teamwork and respect. Develop an operating model to meet the needs of the business; develop successors and implement succession plans; lead multi-function, multi-site operation leadership team. Conduct regular business reviews, working with business and financial management to develop, evaluate and monitor action plans that lead to profitable growth. Participate in, coordinate and align the division's strategic plan and annual plan process; establish and manage targets for key financial metrics. Drive consistent and improved employee engagement across Vestcom Service bureaus. Qualifications 12+ years Operations experience including site management, management of multi-functional and organizational initiatives Requires a four-year college degree in Business Administration or related degree. Master's degree preferred. P&L management experience Experience in planning & forecasting Strong interpersonal and communication skills required; ability to hold teams accountable for performance imperative. Solid leadership skills with a proven track record of motivating and inspiring a workforce required. Demonstrated planning, organizing, project management and strategy implementation skills, including capital and expense budgeting Ability to lead through Vestcom/Avery Dennison Values Excellent oral, written communication and presentation skills. Ability to travel around 50% of the time. Additional Information All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability, protected veteran status or other protected status. EEOE/M/F/Vet/Disabled. All your information will be kept confidential according to EEO guidelines. If you require accommodations to view or apply for a job, alternative methods are available to submit an application. Please contact 440.534.6000 or na.ta.operations@averydennison.com to discuss reasonable accommodations.",https://remoteOK.com/remote-jobs/remote-vice-president-of-operations-avery-dennison-1134362
1134355,Influencer Marketing Coordinator,Nello,"New York, New York, United States","design, designer, marketing, video, education, exec, content writing, ops, digital nomad, dev, finance, coordinator, customer support, travel, cloud, senior, excel, medical, shopify, full time","We're looking for a highly organized and proactive Influencer Coordinator to own the day-to-day operations of our influencer and affiliate marketing programs. This role is ideal for someone who lives on TikTok and Instagram, understands creator culture deeply, and thrives on the behind-the-scenes execution that keeps influencer campaigns running at scale. You'll work closely with the Influencer Marketing Manager across creator partnerships, gifting and seeding logistics, campaign tracking, reporting, and calendar management - playing a key role in how we grow our creator ecosystem and drive performance. What You'll Do Assist in influencer outreach, onboarding, and ongoing relationship management Coordinate influencer gifting and product seeding end-to-end, including shipment tracking and follow-ups Maintain and update the influencer marketing calendar and campaign timelines Track and report on campaign performance metrics across TikTok, Instagram, and affiliate programs Manage reporting dashboards, creator deliverables, and budget trackers Lead creator research to identify emerging talent and platform trends Manage contracts, promo codes, and affiliate link organization Work cross-functionally with creative, growth, and content teams to keep campaigns on track Requirements 1-3 years of experience in influencer marketing, creator partnerships, or a related role Active user of TikTok and Instagram with a sharp eye for trends and emerging creators Extremely organized with strong attention to detail - you don't let things fall through the cracks Comfortable managing data and performance metrics in spreadsheets Strong communicator with excellent time management skills Self-starter who thrives in a fast-paced, scrappy environment Experience with Shopify, Superfiliate, ShopMy, or similar affiliate/influencer tools is a strong plus Experience in vitamins & supplements category a plus Benefits Full-time Remote (EST hours preferred) Direct exposure to leadership and founders Competitive compensation - commensurate with experience",https://remoteOK.com/remote-jobs/remote-influencer-marketing-coordinator-nello-1134355
1134372,Resource mobiliser,Vrindavan Chandrodaya Mandir,"Mathura,","finance, non tech, engineer","Engineering, Commerce, Finance etc. all have a role to play",https://remoteOK.com/remote-jobs/remote-resource-mobiliser-vrindavan-chandrodaya-mandir-1134372
1134351,Junior Crypto Trader,ATOM PARTNERS LIMITED,Remote / Not specified,"other, crypto, finance, web3, bitcoin, blockchain, junior, part time, education, analyst, ethereum, sales","ATOM Partners is an international company focused on digital asset markets, trading technologies, and data-driven market research. We work with modern analytical tools and help aspiring professionals build practical knowledge of cryptocurrency trading in a structured environment. We are currently looking for a Junior Crypto Trader to join our growing remote team. This opportunity is designed for motivated individuals who are interested in financial markets, cryptocurrency, and analytical thinking. Previous professional trading experience is not required — we provide comprehensive training and continuous guidance throughout the onboarding process. What You'll Do Execute trades according to established trading strategies and internal guidelines. Monitor cryptocurrency markets and identify potential trading opportunities. Analyze charts, technical indicators, and market trends. Follow market news and evaluate its potential impact on digital assets. Maintain trading discipline and apply risk management principles. Record and review your trading performance. Use professional trading software and market analysis tools. Continuously improve your market knowledge and trading skills. What We're Looking For Interest in cryptocurrency, trading, or financial markets. Strong analytical and problem-solving skills. Ability to stay focused and make decisions in a fast-paced environment. Willingness to learn and develop professionally. Good written and spoken English. What We Offer Fully remote position with flexible working hours. Comprehensive onboarding program provided by the company. Hands-on experience with professional trading platforms. Access to market analytics, educational resources, and trading tools. Ongoing mentorship from experienced market professionals. Clear development path with opportunities for increased responsibility. Performance-based compensation. Benefits Remote work from anywhere. Flexible schedule. Structured training program. Career development opportunities. Continuous mentorship. International team. Modern analytical tools. Recruitment Process Step 1: Initial phone conversation with one of our recruiters. Step 2: Online interview to discuss your background, motivation, and career goals. Step 3: Introductory training session with a trading mentor before joining the team.",https://remoteOK.com/remote-jobs/remote-junior-crypto-trader-atom-partners-limited-1134351
1134354,Events & Experiences Coordinator,BlinkRx,"New York, New York, New York, United States","design, designer, marketing, video, education, exec, content writing, ops, digital nomad, dev, finance, coordinator, customer support, travel, cloud, senior, excel, medical","Company Overview: Blink Health is the fastest growing healthcare technology company that builds products to make prescriptions accessible and affordable to everybody. Our two primary products – BlinkRx and Quick Save – remove traditional roadblocks within the current prescription supply chain, resulting in better access to critical medications and improved health outcomes for patients. BlinkRx is the world's first pharma-to-patient cloud that offers a digital concierge service for patients who are prescribed branded medications. Patients benefit from transparent low prices, free home delivery, and world-class support on this first-of-its-kind centralized platform. With BlinkRx, never again will a patient show up at the pharmacy only to discover that they can't afford their medication, their doctor needs to fill out a form for them, or the pharmacy doesn't have the medication in stock. We are a highly collaborative team of builders and operators who invent new ways of working in an industry that historically has resisted innovation. Join us! The Role We're looking for an Events & Experiences Coordinator to support the execution of BlinkRx's portfolio of biopharma trade shows, provider conferences, and BlinkRx-hosted executive programs. This role works directly with our Senior Events & Experiences Manager and is the operational backbone of every event we run — coordinating on-site logistics, attendee and travel coordination, and the pre- and post-event execution that makes each moment land. The ideal candidate is highly organized, proactive, and energized by the fast-moving reality of live events. You're the person who shows up prepared, manages the details so others don't have to, and keeps things running smoothly when plans change on the ground. This role can be remote with a preference for the Eastern or Central time zone, and requires approximately 20 to 30% travel for on-site event execution, including occasional evenings and weekends. Responsibilities Event Execution and On-Site Support Serve as on-site logistics lead at BlinkRx's priority events, including biopharma trade shows (Asembia, JPM Healthcare), provider conferences (Vision Expo), and BlinkRx-hosted executive programs Manage day-of coordination across staffing, booth setup, AV, signage, and attendee flow to ensure smooth execution Act as the primary point of contact for vendors and venue teams during events, troubleshooting in real time Travel and Attendee Logistics Coordinate hotel blocks, room assignments, and attendee travel arrangements for BlinkRx staff attending major conferences Manage rooming lists and reservations, with attention to last-minute changes and competing priorities Build and maintain logistics trackers, run-of-show documents, and attendee briefings ahead of each event Pre-Event Planning Support Support the Senior Manager on venue sourcing, vendor outreach, and materials production timelines Track project milestones and flag risks to keep deliverables on schedule Assist with booth design coordination, swag and collateral ordering, and shipping logistics Maintain organized documentation across events: contracts, vendor contacts, shipping records, and post-event notes Post-Event Operations Conduct post-event inventory and materials returns Compile attendance, spend, and logistics notes to support the Senior Manager's post-event analysis Identify recurring pain points and suggest process improvements for future events Qualifications 2-4 years experience in event coordination, marketing operations, or a similar role; healthcare or pharma industry experience is a plus but not required Demonstrated ability to manage multiple logistics workstreams simultaneously without dropping details Strong communicator who can coordinate across vendors, venues, and internal teams with low friction Comfortable with ambiguity and a fast-moving calendar; things change and you adapt without drama Proficiency in standard project management and coordination tools (Google Workspace, Asana or similar, Excel or Sheets) Willingness to travel 20 to 30% and support on-site execution including evenings and weekends Preferred Qualifications Prior experience managing hotel blocks, group travel logistics, or attendee registration platforms Experience supporting executive-level events or programs Familiarity with event ops tooling (Cvent, Splash, or similar) Why Join Us: It is rare to have a company that both deeply impacts its customers and is able to provide its services across a massive population. At Blink, we have a huge impact on people when they are most vulnerable: at the intersection of their healthcare and finances. We are also the fastest growing healthcare company in the country and are driving that impact across millions of new patients every year. Our business model not only helps people, but drives economics that allow us to build a generational company. We are a relentlessly learning, constantly curious, and aggressively collaborative cross-functional team dedicated to inventing new ways to improve the lives of our customers. We are an equal opportunity employer and value diversity of all kinds. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. Applicants who provide their phone number and consent to receive text messages may receive SMS or MMS updates from Blink Health regarding their application.",https://remoteOK.com/remote-jobs/remote-events-amp-experiences-coordinator-blinkrx-1134354
1134373,India posts require 17 Staff Car Drivers Fast track your application,The Kashmir Monitor,"Behat,","finance, non tech, engineer",Srinagar: Chief Minister Omar Abdullah on Monday said Jammu and Kashmir must create a new generation of exporters and diversify its export basket to achieve the ambitious target of doubling exports by Geographic Reference,https://remoteOK.com/remote-jobs/remote-india-posts-require-17-staff-car-drivers-fast-track-your-application-the-kashmir-monitor-1134373
